mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05315380096435547,0.0029212193858760356,0.0005620002746582031,4.165750500566866e-05,balanced,gini,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 13}",0.7744970300823912,0.7680685955163823,0.7070703199846714,0.7305475782048071,0.7199612589865659,0.7400364984324314,0.026662089249013782,10,0.8249900310359075,0.8359336715574645,0.8380277545568975,0.8066329700220193,0.8376993255074286,0.8286567505359435,0.012008573587621231
0.060024356842041014,0.0027763285416316113,0.0005652904510498047,5.837643733083177e-05,balanced,gini,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 14}",0.7684326499329374,0.7662579038129909,0.6972504311170723,0.7343204903340207,0.7266927509974365,0.7385949719487298,0.026557202936389093,13,0.828758419570878,0.8360645892786793,0.8437052597695849,0.8248690951917219,0.8423514533252101,0.8351497634272148,0.007381587594114283
0.06095080375671387,0.003480421186595247,0.0005819797515869141,8.52481624576973e-05,balanced,gini,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 15}",0.7676183176853804,0.7590630388963402,0.7001916075876606,0.7300319950658212,0.7250640865023226,0.7363983245984306,0.02437046675940957,15,0.8291655856946566,0.8476916443265783,0.8423570474570733,0.8279228411200606,0.8410519997313544,0.8376378236659446,0.007761013894866068
0.06320104598999024,0.001977729751376478,0.0005377769470214844,4.561181094838278e-05,balanced,gini,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 16}",0.7682506227246599,0.7628185476144854,0.6938110749185668,0.7281864965402925,0.7088063527552376,0.7323817032364591,0.02924216535778849,47,0.8313053097345132,0.8480988104503568,0.8470394578805261,0.8112503178174456,0.8494420804689787,0.837427195270364,0.014651572100437773
0.06768770217895508,0.0046201622614485995,0.0005314350128173828,2.9966095114778576e-05,balanced,gini,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 17}",0.7641310595899597,0.7526825062272464,0.6985629430925465,0.7290008287878496,0.7142079293795655,0.7317222155769098,0.024101624931662666,50,0.8356346026346891,0.8488134530569887,0.8516906402236891,0.8116574839412243,0.8547829126949479,0.8405158185103078,0.01583607968150625
0.06731214523315429,0.0009649200150728247,0.0005634307861328125,6.445762584018784e-05,balanced,gini,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 18}",0.7534968384748036,0.7606917033914542,0.6980647633646293,0.7284852456488639,0.7171665092612223,0.7315854812137857,0.023106367253011014,51,0.8409776070642723,0.8491437500600539,0.845664221267764,0.8131605205969691,0.8557228727818742,0.8409337943541866,0.014695943705418905
0.07126569747924805,0.0028803256595731005,0.0005473613739013672,2.686392382799452e-05,balanced,gini,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 19}",0.7415501053841732,0.7585648591684229,0.6849875455068021,0.7276709134013067,0.7115480986064799,0.7248669868015991,0.025262182737138088,56,0.8447958404197053,0.8497544992457218,0.8507537978149953,0.8136456419432677,0.8586509908708438,0.8435201540589068,0.015583637151617872
0.07040338516235352,0.0020916369321760013,0.0005246162414550781,2.428154819703281e-05,balanced,gini,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.7529986587468864,0.7526825062272464,0.6908698984479785,0.7333712391342057,0.7171665092612223,0.7294198802237253,0.02345275981021873,52,0.8462707666733926,0.8488134530569887,0.8482609562518617,0.8160886386859388,0.8583694525864345,0.8435606534509233,0.014359955368203866
0.07267961502075196,0.0010297627884279436,0.0005856037139892578,5.701074316247634e-05,balanced,gini,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 21}",0.75525962828128,0.757750526920866,0.6895573864725043,0.7213200855771639,0.7056309388431663,0.7259100573746923,0.026945651904552614,54,0.8498085478462233,0.8491437500600539,0.8492290267408452,0.8182629897386942,0.8606088662672161,0.8454106361306065,0.014253692699273497
0.07246317863464355,0.0016404087685711595,0.0005904674530029297,5.0748916508615944e-05,balanced,gini,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 22}",0.7400555662004217,0.757750526920866,0.6836750335313279,0.7221344178247209,0.7085895187248231,0.7224446262414354,0.02550767808644667,60,0.851590950582764,0.8491437500600539,0.8502469420502915,0.8234781941252945,0.8606088662672161,0.847013740617124,0.012447415578463019
0.07395524978637695,0.0014832061342267987,0.0005208492279052734,1.4082124299073958e-05,balanced,gini,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 23}",0.7536309637861659,0.7585648591684229,0.6895573864725043,0.722948750072278,0.7056309388431663,0.726072591274026,0.026748722942460487,53,0.8502157139700018,0.8497544992457218,0.8492290267408452,0.8211434352108149,0.8618303646385517,0.8464346079611872,0.013489254685600057
0.07443561553955078,0.0018371185995206376,0.0006121635437011719,0.0001084874853013978,balanced,gini,24,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 24}",0.7506897873155778,0.7585648591684229,0.6844893657788849,0.7234643332112637,0.7085895187248231,0.7251642347320209,0.027205681125857136,55,0.8516407954032266,0.8497544992457218,0.8512648573597378,0.8211131526051436,0.8618303646385517,0.8471207338504761,0.01369166868144225
0.07461905479431152,0.002360855644321379,0.0005277633666992187,1.776408818939616e-05,balanced,gini,25,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 25}",0.7506897873155778,0.7479306380532668,0.6903717187200613,0.7234643332112637,0.7056309388431663,0.72362211306389,0.023468495815747305,57,0.8516407954032266,0.8512834740999107,0.8502469420502915,0.8211131526051436,0.8614231985147731,0.8471415125346692,0.013627069820551735
0.07493958473205567,0.0018497221393020066,0.0005703449249267578,7.260672126050719e-05,balanced,gini,26,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 26}",0.7506897873155778,0.7428626173596474,0.6903717187200613,0.7234643332112637,0.7056309388431663,0.7226079915162132,0.022485058246796367,58,0.8516407954032266,0.8509531770968454,0.8502469420502915,0.8211131526051436,0.8614231985147731,0.8470754531340561,0.01360761758263014
